LK423-1,Morpho Sigma Extreme IP65 1:5000 Bio MD,38098.00,27394.00,43812.7,31503.1,,
LK423-2,Morpho Sigma Extreme IP65 1:5000 Bio iCl,38485.00,27672.00,44257.75,31822.8,,
LK426,Morpho Wave Compact MDR,86115.00,61920.00,99032.25,71208,,
LK426-9,MA MorphoWaveSP MD,47785.00,34359.00,54952.75,39512.85,,
LK427,VisionPass Facial Recognition MD,65186.00,46871.00,74963.9,53901.65,,
LK427-1,VisionPass Facial Recognition MDPI,73438.00,52804.00,84453.7,60724.6,,
LK419-4,Sigma Lite Series Rugged SSOD Rainshield,896.00,742.00,1030.4,853.3,,
LK419-5,Sigma Lite Series Rugged ID Mnt Bracket,580.00,472.00,667,542.8,,
LK422-4,Morpho Sigma STD Series Ruggedised ODSSR,1020.00,839.00,1173,964.85,,
LK422-5,MA Sigma STD Series Rugg SS ID Bracket,698.00,585.00,802.7,672.75,,
LK423-3,Morpho Sigma Extreme SS OD Rainshield,1981.79,1565.00,2279.0585,1799.75,,
LK423-4,Morpho Sigma Extreme Ruggedised ID SS MB,1407.91,1113.00,1619.0965,1279.95,,
LK426-4,Mounting Bracket for MWC SS,1903.77,1711.00,2189.3355,1967.65,,
LK426-5,Pedestal for MWC SS,6898.68,5011.00,7933.482,5762.65,,
LK426-6,Rainshield for MWC SS,2587.33,2042.00,2975.4295,2348.3,,
LK419-6,MA Sigma Lite Plus & Lite Portable Case,8699.75,6473.00,10004.7125,7443.95,,
LK422-6,Morpho Sigma STD Portable Case & Battery,9947.50,7369.00,11439.625,8474.35,,
LK421-1,MSO 1300 Everif USB Desktop ER,3727.41,2862.00,4286.5215,3291.3,,
LK421-2,MSO 330 Enrollment Device USB,9357.69,7185.00,10761.3435,8262.75,,
LK421-3,MSO 351 Enrollment Reader USB SC,8528.00,5969.00,9807.2,6864.35,,
LK421-9,MSO 300 Desktop Enrol Reader SC + Verif,10786.00,7550.00,12403.9,8682.5,,
LK424,Sigma Upgrade Increase Lite Series 3000,1609.00,1158.00,1850.35,1331.7,,
LK424-1,Sigma Upgrade Increase Lite & Std 10 000,2195.00,1578.00,2524.25,1814.7,,
LK424-2,Sigma Upgrade Increase Std Series 50 000,4390.00,3157.00,5048.5,3630.55,,
LK424-3,Sigma Upgrade Increase Std Series 100000,8780.00,6314.00,10097,7261.1,,
LK426-3,Morpho Wave Compact Upgradeto 40K Person,31316.00,22518.00,36013.4,25895.7,,
LK425-1,Morpho Software Verification lic (1:1),2270.40,1632.00,2610.96,1876.8,,
LK425-2,Morpho USB Dongle Verification lic (1:1),4551.55,3272.00,5234.2825,3762.8,,
LK425-3,Morpho Software Verification lic 1:20000,78447.05,56379.00,90214.1075,64835.85,,
LK425,Morpho Manager Software - USB Dongle,473.00,340.00,543.95,391,,
LK426-7,Steri-C UV fingerprint sensor sterilisin,1250.00,914.00,1437.5,1051.1,,
LK429-5,Fluss BLE controller,709.00,491.00,815.35,564.65,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 61,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
INTERCOM EQUIPMENT,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
AUDIO INTERCOMS,,,,0,0,,
IC54-1,KOCOM - 1-1 Audio Intercom Kit 220VAC,725.00,507.00,833.75,583.05,,
IC54-2,KOCOM - 1-2 Audio Intercom Kit 220VAC,1315.00,920.00,1512.25,1058,,
IC54-3,KOCOM 1-1 Audio Intercom Kit 6/12V Dual,668.00,467.00,768.2,537.05,,
IC41,COMMAX - 1-1 Audio Intercom Kit 220V,798.84,549.20,918.666,631.58,,
IC41-1,COMMAX - 1-1 Audio Intercom Kit 12V,798.84,549.20,918.666,631.58,,
IC42,COMMAX - 1-2 Audio Intercom Kit 220V,1342.30,922.83,1543.645,1061.2545,,
IC44,COMMAX - 1 Button Gate station,211.75,145.58,243.5125,167.417,,
IC111-2,Commax 2 Button Apartment Door Station,1169.87,804.29,1345.3505,924.9335,,
IC111-4,Commax 4 Button Apartment Door Station,1353.91,930.81,1556.9965,1070.4315,,
IC111-6,Commax 6 Button Apartment Door Station,1538.87,1057.97,1769.7005,1216.6655,,
IC111-8,Commax 8 Button Apartment Door Station,1722.90,1184.50,1981.335,1362.175,,
IC43-3,Commax - Apart Phone DP-SS,308.99,212.43,355.3385,244.2945,,
IC43-6,Commax - 6 Call Telephone Master TP-6RC,832.00,582.00,956.8,669.3,,
,Add on Panels and Surface Boxes Available on Request,,,0,0,,
IC85-17,POLO Entry Panel 12VDC,688.57,482.00,791.8555,554.3,,
IC85-18,POLO Handset 12VDC,567.14,397.00,652.211,456.55,,
IC130-2,BPT - AGT VILLA 1-1 Kit,3130.65,2319.00,3600.2475,2666.85,,
IC130-4,BPT - AGT MINI 1-4 Intercom Kit,7152.30,5298.00,8225.145,6092.7,,
IC133-5,BPT - AGT A200 Handset S200,546.75,405.00,628.7625,465.75,,
IC133-6,BPT - AGT A Handset X1,770.85,571.00,886.4775,656.65,,
IC133-7,BPT - AGT A EVO Handset X1,951.75,705.00,1094.5125,810.75,,
IC133-8,BPT AGT A200 K Handset S200 Door Release,768.15,569.00,883.3725,654.35,,
IC135-6,BPT - AGT A200 EVO Handset S200 Multi,861.30,638.00,990.495,733.7,,
IC38-3,BPT - B-RED 12-18VDC Kit Incl PSU,722.25,535.00,830.5875,615.25,,
IC03-1,BPT - Targha 2 Entry Panel,1270.80,889.50,1461.42,1022.925,,
IC05-3,BPT - Targha 1 Entry Panel,1157.80,810.40,1331.47,931.96,,
IC06-1,BPT - Three Butt Kit YP3,146.85,108.78,168.8775,125.097,,
IC09,BPT - PSU E310,2691.90,1994.00,3095.685,2293.1,,
IC10,BPT - PSU E320,3947.40,2924.00,4539.51,3362.6,,
IC11,BPT - PSU A200R,1485.00,1100.00,1707.75,1265,,
IC32,BPT - SI200 Double Selector,2363.85,1751.00,2718.4275,2013.65,,
IC66,BPT - Audio Module HA200,557.55,413.00,641.1825,474.95,,
IC77,BPT - KHPS Push Button Kit,113.40,84.00,130.41,96.6,,
IC77-1,BPT - KHPD Two Call Button Module,166.05,123.00,190.9575,141.45,,
IC81,BPT - VSE/200 Intercommunication Switch,1603.80,1188.00,1844.37,1366.2,,
IC92,BPT - XDV/304 Video Distributor,868.05,643.00,998.2575,739.45,,
VIDEO INTERCOMS,,,,0,0,,
CC05-4,COMMAX - Audio Handset DP-4VHP,399.87,274.91,459.8505,316.1465,,
IC59-1,"COMMAX Col 7"" LED Touch Button Video Kit",4414.04,3034.65,5076.146,3489.8475,,
IC59-2,"COMMAX Col 7"" Hands Free Vid Int Kit",4534.91,3117.75,5215.1465,3585.4125,,
IC61,"COMMAX 4.3""Exp Colour Video Intercom Kit",3329.25,2288.86,3828.6375,2632.189,,
IC62-1,"COMMAX 7"" Exp Console Vid Intercom",5376.00,3762.68,6182.4,4327.082,,
IC62-2,COMMAX Colour Video Gate Station Pinhole,1874.85,1288.96,2156.0775,1482.304,,
IC62-5,"COMMAX 7"" Console Black Video Intercom",4005.95,2754.09,4606.8425,3167.2035,,
IC62-8,"COMMAX 7"" Neo Silver Video Intercom Kit",9189.60,4999.00,10568.04,5748.85,,
IC140,"BPT - AGATA 3.5"" Building Color Monitor",4923.45,3647.00,5661.9675,4194.05,,
IC145,"BPT - OPALE 3.5"" Col Video Intercom Kit",4748.20,3517.20,5460.43,4044.78,,
IC147,"BPT - OPALE 3.5"" Colour Video Monitor",7249.50,5370.00,8336.925,6175.5,,
IC104-11,BPT- LITHOS LYNEA B&W Video Intercom Kit,5569.00,3898.00,6404.35,4482.7,,
IC104-15,BPT- LITHOS PERLA Col Video Intercom Kit,8040.60,5956.00,9246.69,6849.4,,
IC104-16,BPT- LITHOS PERLA Col Video Monitor Only,5377.05,3983.00,6183.6075,4580.45,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 62,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
INTERCOM EQUIPMENT,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
VIDEO INTERCOMS,,,,0,0,,
CC01,"Kocom 4"" Col Handsfree Video Kit Expanda",3412.00,2438.00,3923.8,2803.7,,
CC03,"Kocom 4.3"" Col Handsfree Video Kit",3100.00,2215.00,3565,2547.25,,
CC03-12,"Kocom 7"" Col Handsfree Video Kit 4 Wire",5239.00,3667.00,6024.85,4217.05,,
CC03-15,"KOCOM - Video Kit 7"" Col Handsfree Black",5239.00,3667.00,6024.85,4217.05,,
IC55-7,"KOCOM 4 Wire Apartment System 7"" Monitor",3449.00,2414.00,3966.35,2776.1,,
IC120,"NICE 7"" Colour Video Intercom Kit Br Al",3142.00,2199.00,3613.3,2528.85,,
IC120-1,"NICE Colour Video Intercom 7"" Monitor",1525.00,1281.00,1753.75,1473.15,,
IC120-2,NICE Col Vid Intercom Brushed Alum GStn,1094.00,918.75,1258.1,1056.5625,,
IC120-3,NICE Col Vid Intercom Die-Cast Alum GStn,869.00,729.75,999.35,839.2125,,
IC122,"NICE 7"" Colour Video Intercom Kit DC Alu",2715.00,1900.00,3122.25,2185,,
,MICROSOUND MULTISYSTEM INTERCOMS,,,0,0,,
IC63,MS - 40 Way School Intercom,16286.00,11400.00,18728.9,13110,,
IC63-1,MS - 20 Way School Intercom,13429.00,9400.00,15443.35,10810,,
IC63-3,MS - 60 Way School Intercom,20715.00,14500.00,23822.25,16675,,
IC64,MS - Substation Plastic Incl Callback,793.00,555.00,911.95,638.25,,
IC64-1,MS - Substation Latch Incl Callback,850.00,595.00,977.5,684.25,,
IC64-3,MS - Apartment Intercom Handset MF400HS,772.00,540.00,887.8,621,,
IC64-5,MS - Programmable Time Switch,5100.00,3570.00,5865,4105.5,,
IC64-6,SLSI Cabinet-6 Slots-Psu-Cpu/A,25429.00,17800.00,29243.35,20470,,
IC64-7,SLSI Master Station With Displ,4272.00,2990.00,4912.8,3438.5,,
IC64-8,SLSI Sub Card-16 Sub Stn W/C/B,3429.00,2400.00,3943.35,2760,,
IC64-9,MS - School Bell 220VAC,1236.00,865.00,1421.4,994.75,,
,WIRELESS INTERCOMS,,,0,0,,
IC155-2,ZARTEK Radio Intercom Long Range,2678.00,1874.00,3079.7,2155.1,,
IC157,ZARTEK 1 Button Digital Wireless Kit,3404.30,2383.00,3914.945,2740.45,,
IC157-1,ZARTEK 1 Button Digital Kit Handset,1878.60,1315.00,2160.39,1512.25,,
IC157-2,ZARTEK 1 Btn Digital Wireless Gate Stn,1656.00,1159.00,1904.4,1332.85,,
IC157-3,ZARTEK 1Btn Digital Wireless Kit ZA-650A,2997.20,2098.00,3446.78,2412.7,,
,GENERAL ACCESSORIES,,,0,0,,
IC26-1,BPT - Mounting Plate - LITHOS MPLI,282.15,209.00,324.4725,240.35,,
IC26-2,BPT- Mounting Plate - THANGRAM MPTA01,313.20,232.00,360.18,266.8,,
IC27-2,BPT - Rainshield for Targha S/S MP3SRS,510.30,378.00,586.845,434.7,,
IC27-3,BPT - Mounting Plate MPT2RS,375.30,278.00,431.595,319.7,,
IC27-4,BPT - Mounting Plate MPT3RS,487.35,361.00,560.4525,415.15,,
IC27-7,BPT - Mounting Plate S/Steel MPT2SRS,726.30,538.00,835.245,618.7,,
IC28,BPT - Rainshield Theft Resistant MP6RS,533.25,395.00,613.2375,454.25,,
IC58,BPT - Rainshield MP3RS,228.00,159.00,262.2,182.85,,
IC45,COMMAX - Rainshield,162.00,113.00,186.3,129.95,,
IC45-2,COMMAX - Rainshield with Grill,298.00,208.00,342.7,239.2,,
IC45-3,COMMAX - Rainshield Stainless Steel,322.00,225.00,370.3,258.75,,
IC45-4,COMMAX - Rainshield Stainless Steel 4PIP,409.60,249.00,471.04,286.35,,
,,,,0,0,,
IC50,Gooseneck - No Base Plate,349.00,246.00,401.35,282.9,,
IC50-1,Gooseneck - With Base Plate,426.00,298.00,489.9,342.7,,
IC50-3,Gooseneck - Galv Rainshield & Base Plate,538.00,376.00,618.7,432.4,,
IC50-4,Gooseneck - No Base Plate Stainless,1470.00,1029.00,1690.5,1183.35,,
IC50-5,Gooseneck - Galvanised With Rainshield,538.00,376.00,618.7,432.4,,
IC50-8,Gooseneck - Base Plate Stainless Steel,1852.00,1296.00,2129.8,1490.4,,
,,,,0,0,,
IC85-19,Rainshield Stainless with Grill for POLO,498.57,349.00,573.3555,401.35,,
IC85-22,Rainshield with Grill for POLO Gate Stat,416.00,291.00,478.4,334.65,,
IC85-20,POLO Switch for Polo Phone,432.86,303.00,497.789,348.45,,
IC85-21,POLO Phone Psu 14V 300mA,160.00,112.00,184,128.8,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 63,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
INTERCOM EQUIPMENT,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,GSM INTERCOM SYSTEMS,,,0,0,,
IC100-2,BPT - GSM/I500 In Metal Box incl Keypad,12696.75,9405.00,14601.2625,10815.75,,
IC103-6,BPT MTM GSM KIT with Keypad & 2 SM,15356.25,11375.00,17659.6875,13081.25,,
IC103-7,BPT MTM GSM KIT with Keypad & 3SM,20007.00,14820.00,23008.05,17043,,
IC117,Accentronix Nano 10 User GSM Unit,2996.00,2097.00,3445.4,2411.55,,
IC117-1,Accentronix Cellswitch Infinity,4585.00,3209.00,5272.75,3690.35,,
IC117-2,Accentronix Wireless GSM Intercom Nano,7088.00,4961.00,8151.2,5705.15,,
IC118,Accentronix Wireless GSM Intercom Mini,17620.00,12334.00,20263,14184.1,,
IC118-9,Accentronix Rainshield for Complex GSM,2439.00,1707.00,2804.85,1963.05,,
SW43-9,Accentronix Fixed Micro Receiver,172.00,119.90,197.8,137.885,,
IC226,Centurion G-Switch Ultra Smart 3G Unit,2726.79,1908.75,3135.8085,2195.0625,,
IC226-1,Centurion G-Speak Ultra 4G Kit 4 I/O's,3646.00,2552.00,4192.9,2934.8,,
IC226-4,Centurion G-Ultra GSM 4G Control V2,2799.00,1959.00,3218.85,2252.85,,
IC227-8,GSM Blade Antenna for G-Ultra SMA 2m,274.29,192.00,315.4335,220.8,,
IC228-2,GSM Intercom System MK11-S,31954.00,19971.00,36747.1,22966.65,,
IC229-3,GSM Intercom System MK11 Lite,29337.00,18361.00,33737.55,21115.15,,
IC229-5,GSM System MK11 LITE Upgrade Kit,12171.00,7607.00,13996.65,8748.05,,
IC50-7,MK11-S GSM Theft Resistant Bracket,2045.00,1431.00,2351.75,1645.65,,
IC50-6,MK11-S GSM Gooseneck with Mounting Plate,1808.00,1265.00,2079.2,1454.75,,
IC228-3,MK11-S GSM Intercom System Audio Module,953.00,596.00,1095.95,685.4,,
IC228-4,MK11-S GSM Intercom Lightning Protector,1071.00,669.00,1231.65,769.35,,
IC228-5,MK11-S GSM Intercom FrontPlate incl K&D,7827.00,4892.00,9001.05,5625.8,,
IC228-6,MK11-S GSM Tap Tap Keypad,2722.00,1701.00,3130.3,1956.15,,
IC228-7,MK11 GSM NOVA BT Loader Dongle,4564.00,2852.00,5248.6,3279.8,,
IC229,MK11 GSM YAGI Antenna 11dB Gain,1785.00,1249.00,2052.75,1436.35,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 64,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
FIRE PANELS AND SMOKE DETECTORS,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,FIRE PANELS - ANALOGUE STANDARD,,,0,0,,
FR01,Fire Control Panel 2 Zone (Conventional),4376.00,3063.00,5032.4,3522.45,,
FR01-1,Fire Control Panel 4 Zone (Conventional),4559.00,3191.00,5242.85,3669.65,,
FR01-2,Fire Control Panel 8 Zone (Conventional),6202.00,4341.00,7132.3,4992.15,,
,FIRE PANEL POWER SUPPLIES,,,0,0,,
PS66,SP PS 24VDC 5Amp Power Store,2497.00,1875.00,2871.55,2156.25,,
,CALL POINTS & ACCESSORIES,,,0,0,,
FR02,SP Green Call Point Break Glass,213.00,149.00,244.95,171.35,,
FR02-1,SP Green Call Point Resettable,243.00,173.00,279.45,198.95,,
FR03,SP Red Call Point Break Glass,213.00,149.00,244.95,171.35,,
FR03-1,SP Red Call Point Resettable,248.00,173.00,285.2,198.95,,
FR04,Spare Glass for FR02 (75mm x 43mm) Big,28.00,19.00,32.2,21.85,,
FR04-1,Call Point - Spare Plastic - DMN800,35.00,24.00,40.25,27.6,,
FR04-8,Insert for Resettable Call Points,36.00,24.00,41.4,27.6,,
FR05,Emergency Key Holder - Fire,162.00,113.40,186.3,130.41,,
FR06-1,Emergency Key Holder - Spare Glass FR05,8.30,5.80,9.545,6.67,,
FR07,Call Point - Spare Glass - DM711,19.00,13.10,21.85,15.065,,
FR07-1,Call Point - Yellow Complete,292.00,204.00,335.8,234.6,,
FR09,Call Point - Green Front Only DMN700G,292.00,204.00,335.8,234.6,,
FR09-1,Call Point - Red Front Only DMN700R,226.00,157.60,259.9,181.24,,
FR10,Call Point - Green Back Box Only DMN787G,113.00,78.90,129.95,90.735,,
FR10-1,Call Point - Red Back Box Only DMN787,87.00,60.90,100.05,70.035,,
FR16,Keyguard Spare Perspex for FR18,175.00,122.00,201.25,140.3,,
FR18,Keyguard w/switch - Red - DM796,1154.00,807.50,1327.1,928.625,,
FR29,Union Fire Bolt - Redlam,349.60,244.70,402.04,281.405,,
FR29-1,Union Fire Bolt - Tube,17.20,12.00,19.78,13.8,,
FR30,Smoke Detector Tester -Aerosol - SC010,870.00,609.00,1000.5,700.35,,
,SMOKE DETECTORS / FIRE DETECTORS,,,0,0,,
FR14,Heat Detector - Apollo S65 - DT654,413.90,289.70,475.985,333.155,,
FR19,Smoke Detector - Optical S65 - DP652,392.00,274.00,450.8,315.1,,
FR22-1,Securi-prod Photoelectric Smoke Detector,350.00,249.00,402.5,286.35,,
FR23,Smoke Detector - Base S65 - DB860,89.00,62.00,102.35,71.3,,
FR23-1,Smoke Detector - Relay Base S65 - DB650,663.00,464.00,762.45,533.6,,
FR28-5,Standalone Mini Carbon Monoxide Detector,295.00,232.89,339.25,267.8235,,
SOUND DEVICES,,,,0,0,,
SD09,"Motorised Siren - 12V, 17A 1000m",3753.00,2627.00,4315.95,3021.05,,
SD10,Motorised Siren - 12V 500m,1789.00,1252.00,2057.35,1439.8,,
SD11,Motorised Siren - 220VAC 1000m,3753.00,2627.00,4315.95,3021.05,,
SD12,Motorised Siren - 220VAC 500m,1789.00,1252.00,2057.35,1439.8,,
FR08,"Fire Bell - 12VDC 6""",778.00,544.00,894.7,625.6,,
FR08-2,Fire Bell - 24VDC 6inch - AB360,855.00,598.00,983.25,687.7,,
FR11,Flashni Siren - Red - 24V - ASC366,2582.00,1807.00,2969.3,2078.05,,
FR20,Siren Roshni - 12/24VDC - AS363,665.00,464.90,764.75,534.635,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 65,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
GARAGE DOOR AUTOMATION,,,,0,0,,
Our Code,Item Description,,Retail Excl VAT,0,#VALUE!,,
GDO MOTORS & EXTRUSIONS,,,,0,0,,
GA94-2,Centurion GDO SDO4 T10 Sectional Kit,,2816.00,0,3238.4,EOL,
GA94-3,Centurion GDO SDO4 T10 Tip-Up Kit,,2816.00,0,3238.4,EOL,
GA94-8,Centurion GDO SDO4 T10 Drive Unit,2,228.00,2.3,262.2,EOL,
GA94-9,Centurion GDO SDO4 T12 Drive Unit,2,552.00,2.3,634.8,EOL,
GA94-10,Centurion GDO SDO4 DP PCB,,906.97,0,1043.0155,,
GA94-11,Centurion GDO SDO4 Smart DP PCB,1,053.33,1.15,61.3295,,
GA94-12,Centurion GDO SDO4 T10 & T12 Track Carav,,845.33,0,972.1295,,
GA99,SDO4 Single Piece Track Sectional Belt,,588.00,0,676.2,,
GA99-1,SDO4 Single Piece Track TipUp Belt Drive,,605.33,0,696.1295,,
GA99-2,SDO4 SMART T10 GDO Sectional Kit,2,920.00,2.3,1058,,New Product Range
GA99-3,SDO4 SMART T10 GDO Tip-Up Kit,2,920.00,2.3,1058,,
GA99-4,SDO4 SMART T12 GDO Sectional Kit Inc WP,3,236.00,3.45,271.4,,
GA99-5,SDO4 SMART T12 GDO Tip Up Kit Inc WP,3,236.00,3.45,271.4,,
GA99-8,SDO4 SMART T10 GDO Drive Head 24V V2,2,332.00,2.3,381.8,,
GA99-9,SDO4 SMART T12 GDO Drive Head 24V V2,2,648.00,2.3,745.2,,
GA136-1,SUPALIFT - RDO2 GDO Roll-Up Motor Kit,2,433.33,2.3,498.3295,,
GA137,SUPALIFT - RDO-1/2 DC BP PCB For Rollup,1,033.00,1.15,37.95,,
GA137-2,RDO Domestic Rollup Control Box Assembly,1,408.57,1.15,469.8555,,
GA137-3,RDO Domestic Rollup Drum Wheel 280mm,,93.33,0,107.3295,,
GA100-3,DC Blue PICO 3.2M KIT incl 2 x Tx4 & Bat,2,708.00,2.3,814.2,,
GA100-5,DC Blue PICO 2.2M KIT incl 2xTx4 & Batt,2,638.00,2.3,733.7,,
GA100-6,DC Blue PICO 3.7M KIT incl 2xTx4 & Batt,2,874.00,2.3,1005.1,,
GA157,DC Blue Advanced Roll-Up GDO Kit Inc 2Tx,2,118.00,2.3,135.7,,
GA157-1,DC Blue Advanced Roll-Up GDO Kit & CW,2,257.00,2.3,295.55,,
GA100-10,DC Blue Advanced 24V DC Tip-Up Kit,2,888.00,2.3,1021.2,,
GA100-11,DC Blue Advanced 24V DC Sectional Kit,2,957.00,2.3,1100.55,,
GA100-12,DC Blue Advanced 24V DC Caravan Kit,3,122.00,3.45,140.3,,
GA102,DC Blue Advanced HighSpeed Sectional GDO,3,174.00,3.45,200.1,,
GA107-1,DC Blue Advanced Head incl 24V Battery,2,423.00,2.3,486.45,,
GA107-17,DC Blue Advanced Control Card Kit,1,124.00,1.15,142.6,,
RGA100-4,DC Blue Advanced 3.2M Drawbar Only,,876.00,0,1007.4,,
RGA100-5,DC Blue Advanced 2.2M Drawbar Only,,813.00,0,934.95,,
BA38-2,SP Batt 24V 3.5Ah SLA for DC Blue Digita,,629.00,0,723.35,,
GA158,NICE Soon 24VDC Sectional GDO 20SQM,6,440.00,6.9,506,,On Request Only
GA159,NICE Sumo 24VDC Sectional GDO 35SQM,9,627.00,10.35,721.05,,On Request Only
GA151,DC Blue Roll-Up GDO Counterweight,,293.00,0,336.95,,
GA152,DC Blue Roll-Up GDO Adaptor Plate,,177.00,0,203.55,,
GA107-3,DC Blue Control Cards (CGDO),,879.00,0,1010.85,,
GA107-37,Nice DC Blue Advanced Roll-Up PCB,,581.00,0,668.15,,
GA88-7,GEMINI - GDO Sectional 24VDC,2,816.00,2.3,938.4,,
GA87,GEMINI - GDO Roll-Up 12VDC,2,778.83,2.3,895.6545,,
GA88-11,GEMINI - GDO DC PCB 24 Incl RX Module,,516.17,0,593.5955,,
GA87-9,GEMINI - Garage Door Motor Only,1,881.39,1.15,1013.5985,,
GA87-10,GEMINI GDO Extrusion Sectional,1,035.75,1.15,41.1125,,
GA87-11,GEMINI GDO Extrusion Sectional Caravan,1,140.18,1.15,161.207,,
GA87-12,GEMINI GDO Extrusion Secional Long,1,816.74,1.15,939.251,,
GA87-13,GEMINI GDO Extrusion Tipup,1,088.00,1.15,101.2,,
GA87-14,GEMINI GDO Extrusion Rollup,,897.44,0,1032.056,,
GA87-15,GEMINI GDO Extrusion Rollup Caravan,1,053.00,1.15,60.95,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 66,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
GARAGE DOOR AUTOMATION,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,DIGI - MOTORS & EXTRUSIONS,,,0,0,,
GA96,DigiDoor ONE Sectional GDO BatteryBackup,3906.00,2874.00,4491.9,3305.1,,
GA96-1,DigiDoor SIX Sectional Garage Door Motor,3305.00,2619.00,3800.75,3011.85,,
GA96-2,DigiDoor SIX 24V Caravan Garage Door Mot,3870.00,2709.00,4450.5,3115.35,,
ACCESSORIES,,,,0,0,,
GA91-3,DigiDoor - II Carriage Assembly,99.00,69.00,113.85,79.35,,
GA95-2,DigiDoor - II PCB,1915.00,1340.00,2202.25,1541,,
GA92,DigiDoor Wireless Radio Console,268.00,187.00,308.2,215.05,,
BA38-1,BATT - 24V 2.4A/H SLA for DigiDoor 1,618.00,432.00,710.7,496.8,,
,BOOM GATE AUTOMATION SYSTEMS,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,BOOM GATES & TRAFFIC ACCESS SYSTEMS,,,0,0,,
GA81-4,CENTINEL 3 / 4.5 / 6m Mild Steel ex Pole,11104.29,7773.00,12769.9335,8938.95,,
GA81-5,CENTINEL 3 / 4.5 / 6m Stainless ex Pole,11885.71,8320.00,13668.5665,9568,,
GA84-3,SECTOR II DC 3m Barrier Kit Mild Steel,23027.14,16119.00,26481.211,18536.85,,
GA84-4,SECTOR II DC 4.5m Barrier Kit Mild Steel,24705.71,17294.00,28411.5665,19888.1,,
GA84-6,SECTOR II DC 6m Barrier Kit Mild Steel,26107.14,18275.00,30023.211,21016.25,,
GA84-10,SECTOR II DC 3m Barrier Kit 316SS,32634.29,22844.00,37529.4335,26270.6,,
GA84-11,SECTOR II DC 4.5m Barrier Kit 316SS,35237.14,24666.00,40522.711,28365.9,,
GA84-12,SECTOR II DC 6m Barrier Kit 316SS,36247.14,25373.00,41684.211,29178.95,,
GA80-1,"SECTOR II Jack Knife Assembly, Incl Rod",5130.00,3591.00,5899.5,4129.65,,
GA83-3,SECTOR Break Away Coupler Assembly,2745.71,1922.00,3157.5665,2210.3,,
GA81-1,Boom Pole - 6m Aluminium,1832.86,1283.00,2107.789,1475.45,,
GA81-2,Boom Pole - 3m Aluminium,952.86,667.00,1095.789,767.05,,
GA81-7,Boom Pole - 4.5m Aluminium,1404.29,983.00,1614.9335,1130.45,,
GA81-18,Centurion Boom Pole Joiner,634.29,444.00,729.4335,510.6,,
,,,,0,0,,
GA120,CLAWS Spike System 3m I-Drive F-Mount,53640.00,37548.00,61686,43180.2,,
GA120-1,CLAWS Spike System 4.5m I-Drive F-Mount,72197.14,50538.00,83026.711,58118.7,,
GA121,CLAWS Spike System 3m I-Drive S-Mount,71198.57,49839.00,81878.3555,57314.85,,
GA121-1,CLAWS Spike System 4.5m I-Drive S-Mount,96475.71,67533.00,110947.0665,77662.95,,
GA122,CLAWS Spike System 3m D-Drive F-Mount,51957.14,36370.00,59750.711,41825.5,,
GA122-1,CLAWS Spike System 4.5m D-Drive F-Mount,70514.29,49360.00,81091.4335,56764,,
GA123,CLAWS Spike System 3m D-Drive S-Mount,63754.29,44628.00,73317.4335,51322.2,,
GA123-1,CLAWS Spike System 4.5m D-Drive S-Mount,89031.43,62322.00,102386.1445,71670.3,,
