regalCode,description,Retail Excl VAT,Trade Excl VAT,trade,retail,subcategory,category
RCP221-8,LightSYS Plus large plastic box + TMP,1535,1059,1765.25,1217.85,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 30,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
ProSYS PLUS,,,,0,0,,intr
CP180-3,ProSYS Plus Alarm Panel in Metal Box,5424,3893,6237.6,4476.95,,intr
RCP180,ProSYS Plus Kit Main Plus Power Supply,4593,2977,5281.95,3423.55,,intr
RCP165-3-1,PROSYS Metal Box White,762,532.8,876.3,612.72,,intr
ProSYS PLUS Keypad,,,,0,0,,intr
CP181-1,ProSYS LCD Keypad with icons,1859,1299.82,2137.85,1494.793,,intr
CP181-8,"Elegant Keypad, White w-Prox",2939,2011,3379.85,2312.65,,intr
CP182-8,"Elegant Keypad, Black w- Prox",2924.3,1998,3362.945,2297.7,,intr
CP181-9,Panda Wired Keypad without Prox,2088,1461,2401.2,1680.15,,intr
CP181-10,RisControl IPS Touchscreen KP,6594,4512,7583.1,5188.8,,intr
CP182-7,LightSYS Panda Wireless Keypad 868MHz,2608,1825,2999.2,2098.75,,intr
CP182-10,Risco 2-Way Wireless Slim White Keypad,2297,1582.8,2641.55,1820.22,,intr
ProSYS PLUS Connect,,,,0,0,,intr
CP184,ProSYS Plus & LightSYS IP Plug-in Module,1424.1,973,1637.715,1118.95,,intr
CP207,ProSYS Plus PSTN Plug-in Module,1282,883.2,1474.3,1015.68,,intr
CP208-2,LightSYS Plus 4G Module + Antenna - EU,3124,2149,3592.6,2471.35,,intr
CP208-3,LightSYS2 4G Module plus Antenna,3170,2169,3645.5,2494.35,,intr
CP209-1,ProSYS Plus Plug-in 2GModule - Metal Box,2683,1849,3085.45,2126.35,,intr
ProSYS PLUS Expanded,,,,0,0,,intr
CP169,Expander Single Zone Bus,326,223,374.9,256.45,,intr
CP171-2,ProSYS Plus 16 zone expander,1446,997.2,1662.9,1146.78,,intr
CP172-1,LightSYS2 & ProSYS Plus 4 Relay Output,1503,1028,1728.45,1182.2,,intr
CP179,LightSYS2 & ProSYS Plus 8 zone expander,838,573,963.7,658.95,,intr
CP189,LightSys & ProSys plus 32 Zone WL Rec 43,1353,935,1555.95,1075.25,,intr
CP189-1,LightSys & ProSys Plus 32 Zone WL Rec 86,1256,859,1444.4,987.85,,intr
ProSYS PLUS PSU,,,,0,0,,intr
CP174-1,PROSYS PSU Bus pcb Exp 3A 16VAC Input,2095.9,1432,2410.285,1646.8,,intr
CP174-2,"L & P 3A PSU w- 2 outputs, Metal Box",3209,2196,3690.35,2525.4,,intr
CP174-3,Supervised 3A Power Supply PCB w- 2 O,2507,1728,2883.05,1987.2,,intr
CP174-4,ProSYS BASIC B2BOX Only  + Tamper Switch,1300,896,1495,1030.4,,intr
RCP221-3,4.5Amp Power Supply without AC cable,708,485,814.2,557.75,,intr
ProSYS PLUS License,,,,0,0,,intr
CPS001,ProSYS Plus Single Zone License,68,45.6,78.2,52.44,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 31,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
Risco Indoor Wired,,,,0,0,,intr
BD151-1,PIR Zodiac Quad,237,120,272.55,138,,intr
BD151-10,PIR Bracket Zodiac,14,8.4,16.1,9.66,,intr
BD152,PIR iWise Anti-Cloak,895,618,1029.25,710.7,,intr
BD152-7,PIR Bracket iWise Wall Mnt,143.5,98,165.025,112.7,,intr
BD152-8,PIR Bracket iWise Ceiling Mnt,143.5,98,165.025,112.7,,intr
BD156-5,PIR WatchIn DT AM Ind Detector,4049,2791.2,4656.35,3209.88,,intr
BD157,PIR BWare DT Grade 2,786,536,903.9,616.4,,intr
BD157-1,PIR BWare DT AM Grade 3 15m,1396,955,1605.4,1098.25,,intr
BD157-3,PIR BWare DT Bus Grade 2 15m,919,634,1056.85,729.1,,intr
BD157-8,PIR BWare Wall or Ceiling Mnt Bracket,143.5,98,165.025,112.7,,intr
BD157-9,PIR BWare QUAD AM Grade 3,918,628,1055.7,722.2,,intr
BD160-1,PIR Lunar 360 Deg Ceiling Mnt,761.1,520,875.265,598,,intr
BD184-4,PIR Digi-Sense 12m 32kg Pet,399,278,458.85,319.7,,intr
BD184-9,Digi-Sense Swivel Bracket for Quad 12m,43,29,49.45,33.35,,intr
BD154-1,PIR Lunar Ind 8.6m 360 Deg,3144,2173,3615.6,2498.95,,intr
BD154-4,PIR Lunar Ind Programmer,1785,1230,2052.75,1414.5,,intr
BD156-5,PIR WatchIn DT AM Ind Detector,4049,2791.2,4656.35,3209.88,,intr
Risco Detect,,,,0,0,,intr
BD80,Seismic Detector,3523,2466,4051.45,2835.9,,intr
BD170,ShockTec Digital Detector,652,446,749.8,512.9,,intr
BD155-5,GBD Vitron Plus RG71FM Glass Break Detec,642,449,738.3,516.35,,intr
BD155-1,Vitron Glass Break Detector Bracket RG 6,25,17,28.75,19.55,,intr
BD155-2,Vitron Glass Break Detector Tester,2767,1893,3182.05,2176.95,,intr
Risco Outdoor Wired,,,,0,0,,intr
BD161,WatchOut DT AM Out Detector,3855,2698,4433.25,3102.7,,intr
BD161-5,PIR WatchOut Swivel Bracket,252,172,289.8,197.8,,intr
BD161-6,PIR WatchOut Pole Mnt Bracket,375,258,431.25,296.7,,intr
BD161-8,PIR WatchOut Conduit Adaptor Bracket,137,93.6,157.55,107.64,,intr
BD161-9,PIR WatchOut Swivel Conduit Adaptor Brac,232,159.6,266.8,183.54,,intr
BD162,PIR Beyond DT Anti-Masking Out Detector,2612.5,1785,3004.375,2052.75,,intr
BD162-9,PIR Beyond 180 Deg Swivel Bracket for BD,467,319,537.05,366.85,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 32,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
Risco Wireless,,,,0,0,,intr
CP189-1,LightSys & ProSys Plus 32 Zone WL Rec 86,1256,859,1444.4,987.85,,intr
BD154-6,PIR 2-Way WL iWave DT 868 MHz,1447,997.2,1664.05,1146.78,,intr
BD154-7,PIR 2-Way WL iWave DT Pet 868 MHz,1415,990,1627.25,1138.5,,intr
BD154-8,PIR 2-Way WL iWave PIR 868 MHz,1234,844,1419.1,970.6,,intr
BD154-9,PIR 2-Way WL iWave Pet 868 MHz,1042,729,1198.3,838.35,,intr
BD156-9,PIR 12m Out Curtain AM WL IP67 868 MHz,1898,1328,2182.7,1527.2,,intr
BD163-1,PIR WatchOut 2-Way WL 868 MHz,3454,2395,3972.1,2754.25,,intr
MC42-2,2-Way Door Window Contact 868 MHz,1117,764,1284.55,878.6,,intr
MC42-3,2-Way Multi Function Contacts 868Mhz,991,679,1139.65,780.85,,intr
BD172-1,1-Way WL Shock Detector 868 MHz,657,452.4,755.55,520.26,,intr
BD172-2,1-Way WL Shock Contact 868 MHz,1396,962,1605.4,1106.3,,intr
BD172-3,1-Way WL Glass break Detector 868 MHz,1382.85,967.99,1590.2775,1113.1885,,intr
FR41,Smoke & Heat Detector 1 & 2-Way 868 MHz,2065,1423.2,2374.75,1636.68,,intr
SW153-3,Keyfob 2 Button Panic 868 MHz,643,442.8,739.45,509.22,,intr
SW153-4,2-Way WL Remote Control 868 MHz,1043,718.8,1199.45,826.62,,intr
SW153-5,Risco 8 Buttons 2Way KeyFob 868MHz,1070,736.9,1230.5,847.435,,intr
SW153-6,Risco Panda 2Way KeyFob 868MHz,838,573,963.7,658.95,,intr
SW156,Wristband Panic Transmitter 868 MHz,928,649,1067.2,746.35,,intr
Risco VUpoint,,,,0,0,,intr
CC253-4,Cam 2MP VU Point PoE Bullet,2840,1959,3266,2252.85,,intr
CC253-5,Cam 2MP VU Point WiFi Dome,2565,1782,2949.75,2049.3,,intr
CC253-6,Cam 2MP VU Point WiFi Bullet,2780,1946,3197,2237.9,,intr
Risco App,,,,0,0,,intr
CPS002,iRisco App Andriod & iOS v 4.2.2,-,-,#VALUE!,#VALUE!,,intr
CPS003,VUpoint Non-Risco Cam License,988,691,1136.2,794.65,,intr
Risco Control,,,,0,0,,intr
CPW01,Z-wave 16A 3Pin Power Switch,1329,930,1528.35,1069.5,,intr
CPW02,Z-wave Flood + Humidity + Temperature,1055,738,1213.25,848.7,,intr
CPW03,Z-wave In Wall Dual Relay (1 Way) Switch,1080,756,1242,869.4,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 33,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
,IDS CONTROL PANELS & ACCESSORIES,,,0,0,,intr
CP46-4,IDS 805 Alarm Panel - Comms,1171.5,820,1347.225,943,,intr
CP46-5,IDS 805 Alarm Panel - No Comms,1099,769,1263.85,884.35,,intr
CP46-6,IDS 806 8 Zone Alarm Panel 24VDC,1017.7,712.35,1170.355,819.2025,,intr
CP60,IDS X16 - Panel - 8 Zone Exp to 16 Zones,1365,955,1569.75,1098.25,,intr
CP60-1,IDS X16 8 Zone Alarm Panel Exp 24VDC,1344.3,941,1545.945,1082.15,,intr
CP60-4,IDS X16 8Zone Alarm Panel incl 24VDC PSU,1610,1127,1851.5,1296.05,,intr
CP51-1,IDS X64 Serial - 8 Zone Alarm Panel Expa,1542.9,1080,1774.335,1242,,intr
CP51-2,IDS X64 - 8Z Alarm Panel incl 24VDC PSU,1763,1234,2027.45,1419.1,,intr
IDS KEYPADS,,,,0,0,,intr
CP48-4,IDS 806 8 Zone Alarm Keypad,777.2,544,893.78,625.6,,intr
CP52,IDS XSeries - 16 Zone LED Classic Keypad,855.8,599,984.17,688.85,,intr
CP52-1,IDS XSeries - 16 Zone LED Curve Keypad,920,644,1058,740.6,,intr
CP52-2,IDS XSeries - Multi LCD Curve Keypad,1271.5,890,1462.225,1023.5,,intr
CP52-4,IDS XSeries Soft Touch White LCD Keypad,1382.9,968,1590.335,1113.2,,intr
CP52-5,IDS XSeries Soft Touch Black LCD Keypad,1384.3,969,1591.945,1114.35,,intr
,,,,0,0,,intr
,IDS ZONE EXPANDERS,,,0,0,,intr
CP53,IDS XSeries - 8 Zone Expander 9-16 Zone,291.5,204,335.225,234.6,,intr
CP64-1,IDS XSeries 8 Zone Smart Bus Exp Module,440,308,506,354.2,,intr
CP64-4,IDS XSeries 8 Zone Smart Expander,468.6,328,538.89,377.2,,intr
,,,,0,0,,intr
,IDS ANCILLARY DEVICES,,,0,0,,intr
CP54,IDS XSeries - Bus Receiver 2 Relay,550,385,632.5,442.75,,intr
CP55-3,IDS DTMF Radio Interface Plug-in Module,192.9,135,221.835,155.25,,intr
CP57,IDS XSeries SMS Module,1457.2,1020,1675.78,1173,,intr
CP62-2,IDS XSeries RS485 Key Bus Isolator,505.8,354,581.67,407.1,,intr
CP64,IDS X-SPS Smart Power Supply,845.8,592,972.67,680.8,,intr
CP64-1,IDS XSeries 8 Zone Smart Bus Exp Module,440,308,506,354.2,,intr
CP64-2,IDS XSeries 8 Ch Output Exp 8 x 1A Relay,960,672,1104,772.8,,intr
CP48-9,IDS 806 Wireless Receiver Add-on Module,280,196,322,225.4,,intr
CP48-10,IDS Serial Interface Cable,438,306,503.7,351.9,,intr
CP48-12,IDS Remote Rx Analogue Bus 2 Channel 3A,487.2,341,560.28,392.15,,intr
CP62-3,IDS 805 Key-Bus Interface Module,377.2,264,433.78,303.6,,intr
SW195,IDS 4 Button Transmitter,193.5,135.4,222.525,155.71,,intr
SW195-6,IDS XSeries Remote Receiver Kit,795.8,557,915.17,640.55,,intr
CP43-2,IDS 805 Control Card N-Comms,989,692,1137.35,795.8,,intr
CP43-3,IDS 805 Control Card W-Comms,1028.6,720,1182.89,828,,intr
CP60-2,IDS X16 8 Zone Alarm PCB Only,1949,1364,2241.35,1568.6,,intr
CP60-3,IDS X16 8 Zone Alarm PCB Only 24VDC,1345,941,1546.75,1082.15,,intr
CP43-4,IDS X64 Control Card,1438.2,1334,1653.93,1534.1,,intr
CP43-6,IDS X64 Series Panel Control Card,1407.2,985,1618.28,1132.75,,intr
PS86,IDS 806 & XSeries Alarm Panel PSU 24VDC,302.9,212,348.335,243.8,,intr
,IDS WIRELESS OPTEX XWAVE DEVICES,,,0,0,,intr
CP63,Xwave Bus 16 Wireless Zone Expander,1128.6,790,1297.89,908.5,,intr
CP63-2,Xwave2 Bi-Directional Wireless Bus Hub,898.6,629,1033.39,723.35,,intr
CP63-3,Xwave2 Input Output Module,612.9,429,704.835,493.35,,intr
CP63-4,Xwave Wireless Repeater Module,1437.2,1006,1652.78,1156.9,,intr
MC43-1,Xwave2 Wireless Door Contact - WHITE,492.9,345,566.835,396.75,,intr
MC43-2,Xwave2 Wireless Door Contact - BROWN,492.9,345,566.835,396.75,,intr
SW157-1,Xwave 8Ch Standalone Wireless Receiver,1097.2,768,1261.78,883.2,,intr
SW157-5,Xwave2 5 Button Remote,427.2,299,491.28,343.85,,intr
SW157-6,IDS Xwave Remote,204.3,143,234.945,164.45,,intr
SW157-7,IDS Xwave Remote Transmitter,198.6,139,228.39,159.85,,intr
CP62-6,HYYP Module for 806 Alarm Panel,2143,1500,2464.45,1725,,intr
CP62-7,HYYP Dialler Interface,113,79,129.95,90.85,,intr
CP62-8,HYYP Modem,2541.5,1779,2922.725,2045.85,,intr
CP62-9,HYYP Base Station,6618,4632,7610.7,5326.8,,intr
CP62-10,HYYP Hub V2 bi-directional GSM M,2458,1720,2826.7,1978,,intr
CP62-13,HYYP Plug-in App Module X Series & 806,2178,1524,2504.7,1752.6,,intr
CP62-14,IDS HYYP IP Module,1214.3,850,1396.445,977.5,,intr
CP62-15,IDS HYYP GSM Module for X Series Serial,2210,1547,2541.5,1779.05,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 34,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
,IDS WIRELESS OPTEX XWAVE DETECTORS,,,0,0,,intr
BD60,Optex Xwave Wireless VXI OD WA Dual PIR,2728.6,1910,3137.89,2196.5,,intr
BD60-1,Optex Xwave WL VXI AM OD WA Dual PIR,2914.3,2040,3351.445,2346,,intr
BD60-2,Optex Xwave Wireless VXI AM MW Outdoor,2998.6,2099,3448.39,2413.85,,intr
BD60-5,Optex Xwave2 VXI WL OD LM WA Dual PIR,2950,2065,3392.5,2374.75,,intr
BD60-6,Optex Xwave2 VXI AM WL OD LM WA Dual PIR,3142.9,2200,3614.335,2530,,intr
BD60-7,Optex Xwave2 VXI RDAM WL OD LM WA DT AM,3428.6,2400,3942.89,2760,,intr
BD70-2,PIR Optex VXI-R WL Out Low Mnt Wide Angl,2412.9,1689,2774.835,1942.35,,intr
BD70-8,Optex Xwave WXI-R 180Deg Wireless OD Pet,3855.8,2699,4434.17,3103.85,,intr
BD70-13,Optex Xwave2 WXI-RAM 180 Wireless OD AM,4221.5,2955,4854.725,3398.25,,intr
BD86-7,Optex XWave2 BXS Shield Wireless Outdoor,2712.9,1899,3119.835,2183.85,,intr
BD61,Optex Xwave Wireless BX80 OD Dual LR PIR,2322,1499.2,2670.3,1724.08,,intr
BD61-1,Optex Xwave Wireless HX80 AM OD LR PIR,4230,2961,4864.5,3405.15,,intr
BD61-5,Optex Xwave2 BX80 WL Outdoor Dual LR PIR,2356,1649,2709.4,1896.35,,intr
BD61-6,Optex Xwave2 HX80 RAM WL OD HM LR AM PIR,4381.5,3067,5038.725,3527.05,,intr
BD62,Optex Xwave Wireless HX40 AM OD Dual LR,3328.6,2330,3827.89,2679.5,,intr
BD63,Optex Xwave Wireless FIT OD Compact PIR,1432.9,1003,1647.835,1153.45,,intr
BD63-1,Optex Xwave Wireless FIT AM OD Cpt PIR,1755.8,1229,2019.17,1413.35,,intr
BD63-2,Optex Xwave Wireless FIT AM OD PIR LC,1500,1050,1725,1207.5,,intr
BD63-5,Optex Xwave2 FIT Wireless Outdoor Compac,1669.3,1168.5,1919.695,1343.775,,intr
,,,,0,0,,intr
BD65-1,Optex Xwave Wireless WNX 40 Pet PIR,726.9,508.8,835.935,585.12,,intr
BD65-2,Optex Xwave WL WFX 360 Ceiling Mount PIR,1378.6,965,1585.39,1109.75,,intr
BD65-3,Optex Xwave WL CX 702 Industrial ID PIR,1537.2,1076,1767.78,1237.4,,intr
BD65-5,Optex Xwave2 WNX 40 Wireless ID PIR PET,808.6,566,929.89,650.9,,intr
,,,,0,0,,intr
BD66-5,Optex Infinity 120 WL OD PIR  Req Tx,1907.2,1335,2193.28,1535.25,,intr
BD66-6,Optex Infinity 120 WL OD PIR MWAB Req Tx,2480,1736,2852,1996.4,,intr
BD66-7,Optex Xwave Infinity 120 WL OD PIR SPet,2104.3,1473,2419.945,1693.95,,intr
BD64-4,Optex Xwave Wireless Beam 60m Single Ch,4191.5,2934,4820.225,3374.1,,intr
BA39,BATT SAFT Lithium 3.6V - Optex Xwave AX,490,343,563.5,394.45,,intr
,DSC CONTROL PANELS & ACCESSORIES,,,0,0,,intr
CP69-3,DSC - Power 8 Alarm Panel + PC1555 LED K,2135,1494,2455.25,1718.1,,intr
CP76,DSC - Alarm Panel PC1864NK 8 exp to 64 Z,2340,1638,2691,1883.7,,intr
CP76-1,DSC NEO 64 Zone Control Panel HS2064NKZA,2369,1658.3,2724.35,1907.045,,intr
CP07-1,DSC - Keypad 8 Zone LED PC1555Z,909,636,1045.35,731.4,,intr
CP70-1,DSC - Keypad 16 Zone LED PK5516E1,1056,739,1214.4,849.85,,intr
CP77,DSC NEO  HS2LCDE1 Keypad - Full Message,1073,785,1233.95,902.75,,intr
CP75-1,DSC - Keypad LCD PK5500E1,1348,943,1550.2,1084.45,,intr
CP71,DSC - PC5108 8 Zone Expander Module,480,336,552,386.4,,intr
CP78,DSC - PC5208 8Z Output Module,943,660,1084.45,759,,intr
CP78-1,DSC NEO  HSM2108 8 Zone Expander,589,412,677.35,473.8,,intr
CP78-9,DSC NEO Wireless Host Transceiver 868MHz,3713,2599,4269.95,2988.85,,intr
BD104-4,PIR - DSC NEO Wireless Pet 868MHz,1186,830,1363.9,954.5,,intr
MC45-3,DSC NEO Wireless Door Contact 868MHz,982,687,1129.3,790.05,,intr
SW147-3,DSC NEO KEYFOB 868MHz,660,462,759,531.3,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 35,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
,SECURI-PROD PERIMETER ALARM PANEL,,,0,0,,intr
CP01,4 Zone Perimeter Alarm Panel,1300,878,1495,1009.7,,intr
,SECURI-PROD PERIMETER BEAMS,,,0,0,,intr
BD122,SP Dual IR Beams 30m,645,459,741.75,527.85,,intr
BD123,SP Dual IR Beams 60m,981,668,1128.15,768.2,,intr
BD124,SP Dual IR Beams 100m,1318,898,1515.7,1032.7,,intr
,SECURI-PROD STRIP BEAMS,,,0,0,,intr
BD252-4,SP IR Strip Beam 2-Beam 40m,719,494,826.85,568.1,,intr
BD254-3,SP IR Strip Beam 4-Beam 30m,1699,1159,1953.85,1332.85,,intr
BD256-3,SP IR Strip Beam 6-Beam 30m,1816,1239,2088.4,1424.85,,intr
BD256-7,SP IR Strip Beam 6-Beam 70m,1926,1314,2214.9,1511.1,,intr
BD258-3,SP IR Strip Beam 8-Beam 30m,2788,1899,3206.2,2183.85,,intr
,CROW PASSIVES & DETECTORS - INDOOR,,,0,0,,intr
BD42-8,PIR - Crow Swan Digital Quad 18m 25Kg,247,169,284.05,194.35,,intr
BD42-9,Bracket Crow PIR Mnt for Swan & Neo,83,58,95.45,66.7,,intr
,PASSIVES & DETECTORS - INDOOR,,,0,0,,intr
BD99-1,PIR - Optex RX Core Saver Wired Indoor,182.9,128,210.335,147.2,,intr
BD99-3,PIR Optex RX40PT Pet,373,261,428.95,300.15,,intr
BD99-4,PIR - Optex Quad Logic incl Brkt RXC-ST,235.8,165,271.17,189.75,,intr
BD99-7,PIR Optex CX 702 Wired Industrial Indoor,1371.5,960,1577.225,1104,,intr
BD99-8,Optex CDX NAM Indoor PIR AM 24 x 15m Gr3,1214.3,850,1396.445,977.5,,intr
BD99-9,Optex RXC DT X5 Wired Industrial PIR,735.8,515,846.17,592.25,,intr
BD99-2,PIR Optex Bracket CA1W,218.6,153,251.39,175.95,,intr
BD39,PIR Paradox Pro 12m PA1081-476+,288,201,331.2,231.15,,intr
BD39-1,PIR Paradox PMD75 WL Digital Pet 40kg PA,1530,1071,1759.5,1231.65,,intr
BD42-4,PIR - Paradox Digiguard 75 Pet 40Kg,610,427,701.5,491.05,,intr
,,,,0,0,,intr
Prices are subject to change without prior notice.,,,,0,0,,intr
E&OE. Valid until 31st March 2023.,Page: 36,,,0,0,,intr
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,intr
,,,,0,0,,intr
Trade Price List,,,,0,0,,intr
"CONTROL PANELS, BEAMS, DETECTORS AND ACCESSORIES",,,,0,0,,intr
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,intr
,PASSIVES & DETECTORS - OUTDOOR,,,0,0,,intr
BD129,PIR - Askari Outdoor Dual 5-22m 108 Deg,1405,983,1615.75,1130.45,,intr
BD132,SP Out Detector Dual PIR MW,875,545,1006.25,626.75,,intr
BD132-1,SP Bracket 180 Deg for BD132 Out Detecto,70,49.8,80.5,57.27,,intr
BD39-5,PIR Paradox DG85 Out W-Pet Lens Bracket,2086,1460,2398.9,1679,,intr
BD40-2,PIR - Paradox NV780MX Dual Side AM OD,2426,1698,2789.9,1952.7,,intr
BD39-9,PIR - Paradox Wireless MG-PMD2,1158,810,1331.7,931.5,,intr
BD39-10,PIR Paradox PMD85 Out WL 2 Lens PA-3730,2583,1808,2970.45,2079.2,,intr
BD39-12,PIR - Paradox Window & Door Dual AM Pet,1895,1326,2179.25,1524.9,,intr
BD40,PIR - Paradox NVR780MR Dual WL AM OD,3460,2422,3979,2785.3,,intr
BD70-3,PIR Optex VXI-ST Infinity Out Wide Angle,2414.3,1690,2776.445,1943.5,,intr
BD70-4,PIR - Optex WXI-ST Infinity Outdoor 180,3457.2,2420,3975.78,2783,,intr
BD70-5,PIR - Optex VXS Shield Outdoor 12m WA AM,2707.2,1895,3113.28,2179.25,,intr
BD70-6,PIR - Optex VXS Shield Outdoor 12m WA MW,3130,2191,3599.5,2519.65,,intr
BD70-10,PIR - Optex VXS WL OD LM AM LC excl Tx,2935,2054.5,3375.25,2362.675,,intr
BD70-12,PIR - Optex WXI-R 180 Deg WL OD excl Tx,3671.5,2570,4222.225,2955.5,,intr
BD70-16,PIR - Optex VXI AM Wired Outdoor Dual,2541.5,1779,2922.725,2045.85,,intr
BD71,PIR Optex HX40 Wired Out Dual Wide Angle,2427.2,1699,2791.28,1953.85,,intr
BD72,PIR - Optex HX80NAMC Wired Outdoor Dual,3750,2625,4312.5,3018.75,,intr
BD86,PIR - Optex BX80N Boundary Guard,1786,1087.8,2053.9,1250.97,,intr
BD86-1,PIR - Optex BX80NR WL OD Dual LR excl Tx,1932.9,1353,2222.835,1555.95,,intr
BD86-5,PIR - Optex BXS Shield Wired Outdoor,2030,1421,2334.5,1634.15,,intr
BD86-6,PIR - Optex BXS Shield Wired Outdoor AM,2982.9,2088,3430.335,2401.2,,intr
BD86-8,PIR - Optex BXS Shield WL Outdoor AM LC,2955.8,2069,3399.17,2379.35,,intr
BD87,PIR Optex LX402C Wide Angle,942.9,660,1084.335,759,,intr
BD126,PIR Takex Outdoor 14 lenses 90 Degree,1356,949,1559.4,1091.35,,intr
BD126-1,PIR Takex Outdoor Dual Pet 180 Degree,2322,1625,2670.3,1868.75,,intr
BD126-2,PIR Takex Outdoor Dual Pet 90Deg MS-12TE,1928,1349,2217.2,1551.35,,intr
BD126-3,PIR Takex O-Door W-Less Dual Pet 180 Deg,3270,2289,3760.5,2632.35,,intr
BD126-4,PIR Takex Outdoor Dual Zone 180 Deg AM,2665,1865,3064.75,2144.75,,intr
BD127,PIR Takex O-Door Dual 180 Degree OMS-12F,2168,1517,2493.2,1744.55,,intr
BD127-6,Takex Theft Resistant Bracket and Lock,572,394,657.8,453.1,,intr
,OPTEX PERIMETER BEAMS,,,0,0,,intr
BD83,BEAM - Optex AX130TN Dual 40M,1620.8,1134.5,1863.92,1304.675,,intr
BD83-1,BEAM - Optex SL-350QN Dual 100M,6346,4442,7297.9,5108.3,,intr
BD83-2,BEAM - Optex SL-650QN Dual 200M,7012,4908,8063.8,5644.2,,intr
BD83-4,BEAM - Optex 250m Quad Active IR Outdoor,2856,1999,3284.4,2298.85,,intr
,PASSIVES - OUTDOOR WIRELESS SYSTEM,,,0,0,,intr
BD300-3,RoboGuard O-door Tx 20m DPIR Brk Black,2284.62,1650,2627.313,1897.5,,intr
BD300-4,RoboGuard O-door Tx 20m DPIR Brkt Green,2284.62,1650,2627.313,1897.5,,intr
BD300-5,RoboGuard O-door Tx 20m DPIR Brkt White,2284.62,1650,2627.313,1897.5,,intr
BD304-1,RoboGuard HQ 8 Zone ONLY EXCL Charger,1295.82,935.87,1490.193,1076.2505,,intr
BD305,RoboGuard Keypad 4 Zone Fixed Interface,414,289.3,476.1,332.695,,intr
BD306,RoboGuard Visual LED Indicator,289.71,209.24,333.1665,240.626,,intr
BD307,RoboGuard XP Alarm Cord,45,30.89,51.75,35.5235,,intr
BD308,RoboGuard Universal 1 Channel Pulsed Rx,350.55,253.17,403.1325,291.1455,,intr
BD309,RoboGuard 4 Ch Universal Transmitter,489.56,353.57,562.994,406.6055,,intr
BD310,RoboGuard Remote 4 Button,205.49,148.41,236.3135,170.6715,,intr
BD310-1,RoboGuard Remote 6 Button,253.85,183.33,291.9275,210.8295,,intr
BD312,RoboGuard Ball Bracket,157.03,113.41,180.5845,130.4215,,intr
BD313,RoboGuard Alarm Interface,870.33,628.57,1000.8795,722.8555,,intr
BD315-1,RoboGuard Power Pack 7Ah with Siren Out,1035,724,1190.25,832.6,,intr
